,player,player_id,season,team,conference,ATT,COMPLETIONS,INT,PCT,TD,YDS,YPA
2565,Josh Ali,4259976.0,2020,Kentucky,SEC,1,0,0,0.0,0,0,0.0
4532,Victor Bolden Jr.,552103.0,2015,Oregon State,Pac-12,1,0,0,0.0,0,0,0.0
2564,Josh Ali,4259976.0,2019,Kentucky,SEC,1,0,0,0.0,0,0,0.0
1883,Isaiah Wright,4044121.0,2018,Temple,American Athletic,1,0,0,0.0,0,0,0.0
1885,Isaih Pacheco,4361529.0,2019,Rutgers,Big Ten,1,0,0,0.0,0,0,0.0
2559,Joseph Yearby,3123042.0,2015,Miami,ACC,1,0,1,0.0,0,0,0.0
2556,Joseph Davidson,3914409.0,2016,Bowling Green,Mid-American,1,0,1,0.0,0,0,0.0
1888,Ishmael Zamora,3128362.0,2016,Baylor,Big 12,1,0,0,0.0,0,0,0.0
4540,Walker Eget,4694149.0,2022,San José State,Mountain West,1,0,0,0.0,0,0,0.0
1889,Isiah Cox,4362301.0,2019,Ohio,Mid-American,1,0,0,0.0,0,0,0.0
1890,Isiah Cox,4362301.0,2021,Ohio,Mid-American,1,0,0,0.0,0,0,0.0
1891,Israel Carter,4923050.0,2023,South Florida,American Athletic,1,0,0,0.0,0,0,0.0
1892,Ivan Oraha,3916641.0,2017,Eastern Michigan,Mid-American,1,0,0,0.0,0,0,0.0
134,Amad Anderson Jr.,4361492.0,2021,Temple,American Athletic,1,0,1,0.0,0,0,0.0
2576,Josh Hokit,4049391.0,2019,Fresno State,Mountain West,1,0,0,0.0,0,0,0.0
136,Amare Jones,4361797.0,2020,Tulane,American Athletic,1,0,1,0.0,0,0,0.0
138,Amari Rodgers,4239992.0,2018,Clemson,ACC,1,0,0,0.0,0,0,0.0
4499,Tyler Williams,3157674.0,2016,Air Force,Mountain West,2,0,2,0.0,0,0,0.0
1850,Ike Ogbogu,4360176.0,2018,Houston,American Athletic,1,1,0,1.0,0,0,0.0
4501,Tyler Wilson,4039086.0,2016,North Texas,Conference USA,1,0,1,0.0,0,0,0.0
1854,Ira Armstead,4429219.0,2021,Virginia,ACC,2,0,0,0.0,0,0,0.0
1859,Isaac Ross,4571420.0,2022,UMass,FBS Independents,1,0,0,0.0,0,0,0.0
4504,Tyre Brady,3123074.0,2018,Marshall,Conference USA,1,0,0,0.0,0,0,0.0
2602,Jovon Durante,3916069.0,2018,Florida Atlantic,Conference USA,1,0,0,0.0,0,0,0.0
139,Amari Rodgers,4239992.0,2019,Clemson,ACC,1,0,0,0.0,0,0,0.0
2600,Joshua Moore,4362079.0,2020,Texas,Big 12,1,0,0,0.0,0,0,0.0
4518,Tyrone Howell,4880101.0,2023,Louisiana Monroe,Sun Belt,1,0,0,0.0,0,0,0.0
2597,Joshua Cephus,4426893.0,2023,UT San Antonio,American Athletic,1,0,1,0.0,0,0,0.0
2594,Josh Walker Smith,546546.0,2017,Tennessee,SEC,1,0,0,0.0,0,0,0.0
1867,Isaiah Ford,3124069.0,2016,Virginia Tech,ACC,1,0,0,0.0,0,0,0.0
285,Austin Rehkow,553246.0,2015,Idaho,Sun Belt,1,0,0,0.0,0,0,0.0
2588,Josh Pederson,4036595.0,2020,Louisiana Monroe,Sun Belt,1,0,0,0.0,0,0,0.0
2586,Josh Magee,535753.0,2015,South Alabama,Sun Belt,1,0,0,0.0,0,0,0.0
1872,Isaiah Hankins,4879204.0,2023,Baylor,Big 12,1,0,0,0.0,0,0,0.0
1880,Isaiah Williams,4569371.0,2021,Illinois,Big Ten,1,0,0,0.0,0,0,0.0
1903,J.J. Jones,4374491.0,2018,Southern Mississippi,Conference USA,1,0,1,0.0,0,0,0.0
4548,Warren Wand,3917190.0,2016,Arkansas State,Sun Belt,1,0,0,0.0,0,0,0.0
2380,Jesse Kroll,512963.0,2016,Central Michigan,Mid-American,2,0,0,0.0,0,0,0.0
4549,Warren Wand,3917190.0,2018,Arkansas State,Sun Belt,1,0,0,0.0,0,0,0.0
2465,John Stephen Jones,4372000.0,2021,Arkansas,SEC,1,0,0,0.0,0,0,0.0
1964,Jack Colletto,4360705.0,2020,Oregon State,Pac-12,1,0,0,0.0,0,0,0.0
2457,John Paul Richardson,4685183.0,2023,TCU,Big 12,1,0,1,0.0,0,0,0.0
2455,John Paul Richardson,4685183.0,2021,Oklahoma State,Big 12,1,0,0,0.0,0,0,0.0
113,Alex Mussat,3917615.0,2018,Western Michigan,Mid-American,3,0,0,0.0,0,0,0.0
2441,John Johnson,3125461.0,2015,Troy,Sun Belt,1,1,0,1.0,0,0,0.0
108,Alex James Malzone,3672880.0,2018,Miami (OH),Mid-American,4,0,0,0.0,0,0,0.0
103,Alex Honig,4569262.0,2023,Connecticut,FBS Independents,1,0,0,0.0,0,0,0.0
1981,Jack Rhoades,519459.0,2015,Texas State,Sun Belt,1,0,0,0.0,0,0,0.0
2433,John Diarse,545902.0,2016,TCU,Big 12,2,0,0,0.0,0,0,0.0
2430,John Burt,3929844.0,2017,Texas,Big 12,1,0,0,0.0,0,0,0.0
4586,Will Monday,513346.0,2015,Duke,ACC,1,0,0,0.0,0,0,0.0
2424,Joey Mangili,540211.0,2015,North Carolina,ACC,1,0,0,0.0,0,0,0.0
2419,Joey Gatewood,4361329.0,2018,Auburn,SEC,1,0,0,0.0,0,0,0.0
1992,Jack Sorenson,4038966.0,2019,Miami (OH),Mid-American,1,0,0,0.0,0,0,0.0
2411,Joe Thompson,4045723.0,2017,Charlotte,Conference USA,1,0,0,0.0,0,0,0.0
92,Alec Hallman,4242496.0,2019,Florida International,Conference USA,1,0,1,0.0,0,0,0.0
2008,Jackson Anthrop,4035721.0,2021,Purdue,Big Ten,1,0,0,0.0,0,0,0.0
2020,Jacob Conover,4696561.0,2022,BYU,FBS Independents,1,0,0,0.0,0,0,0.0
120,Alex Tardieu,535660.0,2015,Army,FBS Independents,1,0,0,0.0,0,0,0.0
1958,Jack Click,3871873.0,2016,Virginia Tech,ACC,1,0,0,0.0,0,0,0.0
1953,Jack Albers,4384690.0,2021,Purdue,Big Ten,1,0,1,0.0,0,0,0.0
2508,Jordan Burch,4428996.0,2021,South Carolina,SEC,1,0,1,0.0,0,0,0.0
2530,Jordan Nabors,4833625.0,2022,Baylor,Big 12,1,0,0,0.0,0,0,0.0
1918,JD Spielman,4034860.0,2020,TCU,Big 12,1,1,0,1.0,0,0,0.0
4552,Wesley Kennedy III,4241138.0,2017,Georgia Southern,Sun Belt,1,0,0,0.0,0,0,0.0
2519,Jordan Jones,4035583.0,2017,Arkansas,SEC,1,0,0,0.0,0,0,0.0
2514,Jordan Fox,4044433.0,2018,Stanford,Pac-12,1,0,1,0.0,0,0,0.0
1932,Ja'Marcus Bradley,3917569.0,2017,Louisiana,Sun Belt,3,0,0,0.0,0,0,0.0
2510,Jordan Chunn,551063.0,2016,Troy,Sun Belt,1,0,0,0.0,0,0,0.0
2509,Jordan Byrd,4374141.0,2022,San Diego State,Mountain West,1,0,0,0.0,0,0,0.0
125,Allen Artis,3116677.0,2018,North Carolina,ACC,1,0,0,0.0,0,0,0.0
2481,Johnny Ford,4360881.0,2020,South Florida,American Athletic,1,0,0,0.0,0,0,0.0
2497,Jonah Fitzgerald,4374379.0,2019,Old Dominion,Conference USA,1,0,0,0.0,0,0,0.0
1937,JaMycal Hasty,3928925.0,2018,Baylor,Big 12,1,0,1,0.0,0,0,0.0
1938,JaQuan Blackwell,4036855.0,2017,San José State,Mountain West,1,0,1,0.0,0,0,0.0
4565,Wilile Taggart Jr.,4433917.0,2020,Florida Atlantic,Conference USA,2,0,0,0.0,0,0,0.0
1939,JaQuan Blackwell,4036855.0,2018,San José State,Mountain West,1,0,1,0.0,0,0,0.0
123,Allan Cui III,4036896.0,2016,UNLV,Mountain West,1,0,0,0.0,0,0,0.0
2492,Jon Hilliman,3122799.0,2017,Boston College,ACC,1,0,0,0.0,0,0,0.0
1944,Jabrill Peppers,3115962.0,2015,Michigan,Big Ten,1,0,0,0.0,0,0,0.0
3046,Luke Langdon,3916786.0,2018,Army,FBS Independents,1,0,0,0.0,0,0,0.0
3047,Luke Loecher,4379534.0,2021,Oregon State,Pac-12,1,0,0,0.0,0,0,0.0
684,Cam Serigne,545319.0,2015,Wake Forest,ACC,2,0,1,0.0,0,0,0.0
4082,T.J. Patterson,552725.0,2017,Colorado,Pac-12,1,0,0,0.0,0,0,0.0
522,Brent VanderVeen,535212.0,2015,Oregon State,Pac-12,1,0,0,0.0,0,0,0.0
941,Cody White,4241983.0,2019,Michigan State,Big Ten,3,0,0,0.0,0,0,0.0
943,Colby Dean Moore,3125077.0,2018,Kansas State,Big 12,2,0,1,0.0,0,0,0.0
3597,Penny Hart,3917546.0,2015,Georgia State,Sun Belt,1,0,0,0.0,0,0,0.0
952,Cole Freytag,531468.0,2016,UTEP,Conference USA,1,0,0,0.0,0,0,0.0
4061,Steven Sims Jr.,3917960.0,2015,Kansas,Big 12,1,0,0,0.0,0,0,0.0
958,Cole Kmet,4258595.0,2017,Notre Dame,FBS Independents,1,0,0,0.0,0,0,0.0
4063,Steven Sims Jr.,3917960.0,2017,Kansas,Big 12,1,0,0,0.0,0,0,0.0
4064,Steven Sims Jr.,3917960.0,2018,Kansas,Big 12,1,0,0,0.0,0,0,0.0
4065,Steven Sims Jr.,3928971.0,2015,Kansas,Big 12,1,0,0,0.0,0,0,0.0
959,Cole Kramer,4427740.0,2019,Minnesota,Big Ten,2,0,1,0.0,0,0,0.0
3586,Patrick Taylor Jr.,4039358.0,2019,Memphis,American Athletic,1,0,0,0.0,0,0,0.0
3577,Patrick Ashford,532066.0,2015,Tennessee,SEC,1,0,0,0.0,0,0,0.0
3575,Parker Thome,3118190.0,2018,Vanderbilt,SEC,1,0,0,0.0,0,0,0.0
3569,Parker McNeil,4686137.0,2020,Troy,Sun Belt,2,0,0,0.0,0,0,0.0
973,Colin Parachek,5084348.0,2023,Marshall,Sun Belt,1,0,1,0.0,0,0,0.0
3559,Oscar Chapman,4695231.0,2021,Auburn,SEC,1,0,0,0.0,0,0,0.0
3558,Oscar Cardenas,4426857.0,2023,UT San Antonio,American Athletic,1,0,1,0.0,0,0,0.0
3556,Orlando Lacey,4262106.0,2021,Troy,Sun Belt,1,0,0,0.0,0,0,0.0
3604,Pete DiNovo,551185.0,2016,UCF,American Athletic,1,0,0,0.0,0,0,0.0
3605,Peter Leblanc,4427773.0,2023,Louisiana,Sun Belt,1,0,0,0.0,0,0,0.0
3606,Peter Moore,4697496.0,2021,Virginia Tech,ACC,1,0,0,0.0,0,0,0.0
3648,Princeton Fant,4242442.0,2021,Tennessee,SEC,1,0,0,0.0,0,0,0.0
878,Chris Merchant,3125767.0,2015,Buffalo,Mid-American,1,0,0,0.0,0,0,0.0
879,Chris Montgomery,3120057.0,2017,Charlotte,Conference USA,1,0,1,0.0,0,0,0.0
562,Brock Vandagriff,4432782.0,2022,Georgia,SEC,2,0,0,0.0,0,0,0.0
561,Brock Vandagriff,4432782.0,2021,Georgia,SEC,1,0,0,0.0,0,0,0.0
3664,Quin Jernighan,3915803.0,2018,Western Kentucky,Conference USA,1,0,1,0.0,0,0,0.0
3659,Quentin Harris,3917793.0,2016,Duke,ACC,3,0,0,0.0,0,0,0.0
3652,Qadree Ollison,3123944.0,2018,Pittsburgh,ACC,1,0,0,0.0,0,0,0.0
3651,Q' Drennan,3917100.0,2019,New Mexico,Mountain West,1,0,0,0.0,0,0,0.0
892,Chris Warren III,3929855.0,2017,Texas,Big 12,1,0,0,0.0,0,0,0.0
3608,Peter Zamora,4715350.0,2022,Marshall,Sun Belt,1,0,0,0.0,0,0,0.0
3638,Preston Heard,4035395.0,2016,Baylor,Big 12,1,0,0,0.0,0,0,0.0
547,Brian O'Neill,3123954.0,2016,Pittsburgh,ACC,2,0,0,0.0,0,0,0.0
3637,Pressley Harvin III,4240485.0,2020,Georgia Tech,ACC,1,0,0,0.0,0,0,0.0
3635,Pressley Harvin III,4240485.0,2017,Georgia Tech,ACC,1,0,0,0.0,0,0,0.0
3634,Presley Motes,4373422.0,2019,Bowling Green,Mid-American,1,0,0,0.0,0,0,0.0
539,Brian Cobbs,4372041.0,2022,Utah State,Mountain West,2,0,0,0.0,0,0,0.0
906,Christian Kirk,3895856.0,2016,Texas A&M,SEC,2,0,0,0.0,0,0,0.0
3626,Phil Mafah,4431562.0,2023,Clemson,ACC,1,0,0,0.0,0,0,0.0
4081,T.J. Millweard,530978.0,2015,Kansas,Big 12,1,0,1,0.0,0,0,0.0
4083,T.J. Rahming,3917787.0,2017,Duke,ACC,1,0,0,0.0,0,0,0.0
877,Chris Maloney,4373337.0,2018,Pittsburgh,ACC,1,0,0,0.0,0,0,0.0
3554,Ollie Gordon,4711533.0,2023,Oklahoma State,Big 12,1,0,1,0.0,0,0,0.0
1056,Craig Scott,3129416.0,2017,Navy,American Athletic,1,0,0,0.0,0,0,0.0
1061,D'Andre Swift,4259545.0,2017,Georgia,SEC,1,0,0,0.0,0,0,0.0
3471,Nick Evers,4755664.0,2022,Oklahoma,Big 12,1,0,0,0.0,0,0,0.0
4115,Taj Harris,4361952.0,2018,Syracuse,ACC,1,0,0,0.0,0,0,0.0
3469,Nick Basquine,3122413.0,2018,Oklahoma,Big 12,1,0,0,0.0,0,0,0.0
289,Austin Trammell,4244856.0,2018,Rice,Conference USA,1,0,0,0.0,0,0,0.0
4118,Talik Keaton,4370353.0,2023,Marshall,Sun Belt,1,0,0,0.0,0,0,0.0
3453,Neil McLaurin,4362945.0,2018,Southern Mississippi,Conference USA,1,0,0,0.0,0,0,0.0
3452,Nay'Quan Wright,4567400.0,2023,South Florida,American Athletic,1,0,0,0.0,0,0,0.0
1081,D.J. Matthews,4240034.0,2018,Florida State,ACC,2,0,0,0.0,0,0,0.0
461,Brandon Presley,3921706.0,2017,UNLV,Mountain West,1,0,0,0.0,0,0,0.0
1083,D.J. Moore,3915416.0,2015,Maryland,Big Ten,1,0,0,0.0,0,0,0.0
1086,D.J. Thompson,531796.0,2016,Southern Mississippi,Conference USA,1,0,0,0.0,0,0,0.0
3434,Nate Stewart,4240146.0,2019,Akron,Mid-American,1,0,0,0.0,0,0,0.0
3428,Nate Needham,4362119.0,2019,Bowling Green,Mid-American,1,0,1,0.0,0,0,0.0
3427,Nate Mccollum,4432387.0,2022,Georgia Tech,ACC,1,0,0,0.0,0,0,0.0
3424,Nate Hampton,4602968.0,2023,Liberty,Conference USA,1,0,0,0.0,0,0,0.0
1102,Daiyan Henley,4241597.0,2017,Nevada,Mountain West,1,0,0,0.0,0,0,0.0
440,Brandon Childress,3915484.0,2018,Central Michigan,Mid-American,2,0,0,0.0,0,0,0.0
1055,Coy Eakin,4916941.0,2023,Texas Tech,Big 12,1,0,0,0.0,0,0,0.0
1053,Cornelius Sturghill,3116660.0,2018,Louisville,ACC,1,0,0,0.0,0,0,0.0
3492,Nick Nash,4570242.0,2023,San José State,Mountain West,1,0,0,0.0,0,0,0.0
998,Conner Floyd,514157.0,2015,Tulsa,American Athletic,1,0,0,0.0,0,0,0.0
3549,OJ Davis,4039425.0,2018,Navy,American Athletic,1,0,0,0.0,0,0,0.0
498,Brenden Brady,4362985.0,2018,UT San Antonio,Conference USA,1,0,0,0.0,0,0,0.0
3546,Nyqwan Murray,3921571.0,2018,Florida State,ACC,1,0,0,0.0,0,0,0.0
3545,Nykeim Johnson,4240408.0,2018,Syracuse,ACC,1,0,0,0.0,0,0,0.0
3544,Nyheim Hines,3916430.0,2015,NC State,ACC,1,0,0,0.0,0,0,0.0
3543,Nygel King,4035672.0,2018,Utah,Pac-12,1,0,1,0.0,0,0,0.0
4092,Ta'Quan Roberson,4427313.0,2019,Penn State,Big Ten,1,0,0,0.0,0,0,0.0
992,Coltin Clack,4426917.0,2020,Arkansas State,Sun Belt,2,0,0,0.0,0,0,0.0
491,Brendan Cope,550683.0,2015,Ohio,Mid-American,1,0,0,0.0,0,0,0.0
1045,Corey Clement,546845.0,2016,Wisconsin,Big Ten,1,0,0,0.0,0,0,0.0
3526,Nicodem Pierre,3116560.0,2015,Duke,ACC,1,0,0,0.0,0,0,0.0
4099,Tabari Hines,3700890.0,2015,Wake Forest,ACC,1,0,1,0.0,0,0,0.0
3525,Nico Ragaini,4360486.0,2021,Iowa,Big Ten,1,0,0,0.0,0,0,0.0
1007,Connor Adair,4243364.0,2020,Memphis,American Athletic,2,0,0,0.0,0,0,0.0
3516,Nick Szpor,4048724.0,2016,Wyoming,Mountain West,1,0,0,0.0,0,0,0.0
1022,Connor Heyward,4241961.0,2017,Michigan State,Big Ten,1,0,0,0.0,0,0,0.0
3507,Nick Sproles,4043893.0,2018,Florida,SEC,1,0,0,0.0,0,0,0.0
3506,Nick Smith,3125418.0,2018,Wyoming,Mountain West,1,0,0,0.0,0,0,0.0
3672,Quinn Shanbour,547164.0,2016,North Texas,Conference USA,1,0,0,0.0,0,0,0.0
3682,Quinton Conaway,4241587.0,2017,Nevada,Mountain West,1,0,0,0.0,0,0,0.0
3417,Nasjza Bryant,4875793.0,2022,Hawai'i,Mountain West,1,0,0,0.0,0,0,0.0
3784,Rontavius Groves,4037514.0,2018,North Carolina,ACC,1,0,0,0.0,0,0,0.0
658,Caleb Henderson,3116678.0,2017,Maryland,Big Ten,1,0,0,0.0,0,0,0.0
751,Cee Jay Powell,4052238.0,2020,Louisiana Tech,Conference USA,1,0,0,0.0,0,0,0.0
657,Caleb Henderson,3116678.0,2015,North Carolina,ACC,1,0,0,0.0,0,0,0.0
3946,Seth Collins,3860070.0,2016,Oregon State,Pac-12,2,0,0,0.0,0,0,0.0
753,CeeDee Lamb,4241389.0,2018,Oklahoma,Big 12,1,0,0,0.0,0,0,0.0
759,Chad President,3917007.0,2015,Tulsa,American Athletic,3,0,0,0.0,0,0,0.0
3829,Ryan Hanson,4685967.0,2020,Arkansas State,Sun Belt,1,0,0,0.0,0,0,0.0
3951,Seth Green,4034772.0,2021,Houston,American Athletic,1,0,1,0.0,0,0,0.0
656,Caleb Griffin,4371944.0,2021,Illinois,Big Ten,1,0,0,0.0,0,0,0.0
765,Chance Black,4683530.0,2022,Virginia Tech,ACC,1,0,0,0.0,0,0,0.0
770,Chance Luper,4596608.0,2021,Missouri,SEC,1,0,0,0.0,0,0,0.0
3819,Ryan Davis,4570132.0,2022,UAB,Conference USA,1,0,0,0.0,0,0,0.0
3810,Ryan Bujcevski,4362078.0,2023,SMU,American Athletic,1,0,0,0.0,0,0,0.0
3958,Shae Wyatt,4875825.0,2021,Tulane,American Athletic,1,0,0,0.0,0,0,0.0
3802,Russell Gage,559597.0,2017,LSU,SEC,1,0,0,0.0,0,0,0.0
779,Chance Warren,4371863.0,2020,Navy,American Athletic,2,0,0,0.0,0,0,0.0
632,Cade Ballard,4577303.0,2021,Army,FBS Independents,2,0,1,0.0,0,0,0.0
783,Chandler Fields,4429595.0,2020,Louisiana,Sun Belt,6,0,0,0.0,0,0,0.0
627,CT Thomas,4260452.0,2018,Boise State,Mountain West,1,0,0,0.0,0,0,0.0
659,Caleb Hood,4595341.0,2023,North Carolina,ACC,1,0,0,0.0,0,0,0.0
3843,Ryan Nuss,3932147.0,2018,Western Kentucky,Conference USA,1,0,0,0.0,0,0,0.0
3845,Ryan O'Keefe,4568992.0,2022,UCF,American Athletic,1,0,0,0.0,0,0,0.0
3861,Ryan Winslow,546672.0,2016,Pittsburgh,ACC,2,0,0,0.0,0,0,0.0
3896,Sam Loy,4035278.0,2019,Arkansas,SEC,1,0,1,0.0,0,0,0.0
3895,Sam Letton,4039909.0,2018,Troy,Sun Belt,1,0,1,0.0,0,0,0.0
3920,Sean Avant,545266.0,2015,Syracuse,ACC,1,0,0,0.0,0,0,0.0
3921,Sean Avant,545266.0,2016,Syracuse,ACC,1,0,0,0.0,0,0,0.0
680,Cam Peters,4431318.0,2022,UT San Antonio,Conference USA,1,0,0,0.0,0,0,0.0
3883,Sam Horn,4685404.0,2022,Missouri,SEC,2,0,0,0.0,0,0,0.0
700,Cameron Johnston,549816.0,2015,Ohio State,Big Ten,1,0,0,0.0,0,0,0.0
3868,Sam Bergen,503829.0,2015,Rutgers,Big Ten,1,1,0,1.0,0,0,0.0
673,Cam Akers,4240021.0,2018,Florida State,ACC,1,0,0,0.0,0,0,0.0
3846,Ryan O'Keefe,4568992.0,2023,Boston College,ACC,1,0,0,0.0,0,0,0.0
746,Casey Washington,4428796.0,2019,Illinois,Big Ten,1,0,0,0.0,0,0,0.0
671,Calvin Turner Jr.,4249917.0,2021,Hawai'i,Mountain West,1,0,0,0.0,0,0,0.0
747,Casey Washington,4428796.0,2021,Illinois,Big Ten,2,0,0,0.0,0,0,0.0
3855,Ryan Switzer,545256.0,2016,North Carolina,ACC,1,0,0,0.0,0,0,0.0
670,Calvin Turner,4608857.0,2020,Hawai'i,Mountain West,2,0,0,0.0,0,0,0.0
3849,Ryan Rodwell,531128.0,2015,Georgia Tech,ACC,1,0,0,0.0,0,0,0.0
3936,Sean Modster,3127588.0,2017,Boise State,Mountain West,1,0,0,0.0,0,0,0.0
3937,Sean Savoy,4260219.0,2018,Virginia Tech,ACC,1,0,0,0.0,0,0,0.0
3787,Roschon Johnson,4426386.0,2019,Texas,Big 12,1,0,0,0.0,0,0,0.0
3782,Ronnie Bell,4372063.0,2022,Michigan,Big Ten,1,0,0,0.0,0,0,0.0
577,Bryce Baringer,4393519.0,2022,Michigan State,Big Ten,1,0,1,0.0,0,0,0.0
3781,Rondale Moore,4372485.0,2018,Purdue,Big Ten,1,0,0,0.0,0,0,0.0
3733,Richard McQuarley,3917098.0,2017,New Mexico,Mountain West,1,0,0,0.0,0,0,0.0
3732,Richard McQuarley,3917098.0,2015,New Mexico,Mountain West,1,0,0,0.0,0,0,0.0
598,Bryson Daily,4879928.0,2022,Army,FBS Independents,1,0,0,0.0,0,0,0.0
4003,Shi Smith,4259499.0,2019,South Carolina,SEC,1,0,0,0.0,0,0,0.0
4004,Shi Smith,4259499.0,2020,South Carolina,SEC,2,0,0,0.0,0,0,0.0
3725,Reynaldo Flores,4362040.0,2021,UTEP,Conference USA,1,0,0,0.0,0,0,0.0
3723,Rex Culpepper,4037121.0,2019,Syracuse,ACC,1,0,0,0.0,0,0,0.0
3716,Reginald Todd,4035387.0,2021,Troy,Sun Belt,1,0,0,0.0,0,0,0.0
3715,Reginald Todd,4035387.0,2017,Mississippi State,SEC,1,0,1,0.0,0,0,0.0
4009,Sione Tupou,4040507.0,2020,Texas State,Sun Belt,1,0,1,0.0,0,0,0.0
3713,Reggie Bonnafon,3116642.0,2017,Louisville,ACC,1,0,0,0.0,0,0,0.0
595,Bryson Carroll,4261168.0,2018,New Mexico,Mountain West,0,0,0,0.0,0,0,0.0
3707,Rayvean Moore,546216.0,2015,New Mexico State,Sun Belt,2,0,0,0.0,0,0,0.0
3706,Raykwon Anderson,4426567.0,2019,Appalachian State,Sun Belt,1,0,0,0.0,0,0,0.0
860,Chinedu Ogbonna,4256222.0,2019,UMass,FBS Independents,1,0,0,0.0,0,0,0.0
3702,Randall West,3125956.0,2017,UMass,FBS Independents,2,0,0,0.0,0,0,0.0
3694,Ra'veion Hargrove,4373421.0,2018,Bowling Green,Mid-American,1,0,0,0.0,0,0,0.0
4021,Spencer Petras,4360480.0,2018,Iowa,Big Ten,1,0,0,0.0,0,0,0.0
3692,RJ Harvey,4568490.0,2023,UCF,Big 12,1,0,0,0.0,0,0,0.0
3998,Sheldon Jones,4363005.0,2020,UT San Antonio,Conference USA,1,0,1,0.0,0,0,0.0
3997,Sheldon Jones,4363005.0,2019,UT San Antonio,Conference USA,1,0,0,0.0,0,0,0.0
601,Bryson Richardson,4361574.0,2018,North Carolina,ACC,1,0,0,0.0,0,0,0.0
3983,Shawn Dourseau,4373896.0,2018,Fresno State,Mountain West,1,0,0,0.0,0,0,0.0
3780,Ron Johnson,3125902.0,2016,Connecticut,American Athletic,1,0,0,0.0,0,0,0.0
3776,Rokeem Williams,535108.0,2016,Miami (OH),Mid-American,1,0,0,0.0,0,0,0.0
3774,Rodrigo Blankenship,3915165.0,2018,Georgia,SEC,1,0,0,0.0,0,0,0.0
806,Charlie Pollock,4685171.0,2023,Ole Miss,SEC,1,0,1,0.0,0,0,0.0
3978,Shaquille Vereen,3945980.0,2017,Air Force,Mountain West,1,0,0,0.0,0,0,0.0
812,Chase Brown,4362238.0,2022,Illinois,Big Ten,1,0,0,0.0,0,0,0.0
3759,Riley Tyson,4689826.0,2023,Army,FBS Independents,1,0,0,0.0,0,0,0.0
3981,Shaun Wilson,3116563.0,2015,Duke,ACC,1,0,1,0.0,0,0,0.0
3757,Riley Patterson,4243371.0,2017,Memphis,American Athletic,1,0,1,0.0,0,0,0.0
3736,Richie James,3122899.0,2017,Middle Tennessee,Conference USA,1,0,0,0.0,0,0,0.0
815,Chase Cunningham,4291782.0,2018,Middle Tennessee,Conference USA,1,0,0,0.0,0,0,0.0
828,Chase Griffin,4427344.0,2022,UCLA,Pac-12,1,0,0,0.0,0,0,0.0
830,Chase Hansen,531024.0,2015,Utah,Pac-12,1,0,0,0.0,0,0,0.0
3747,Riley Lees,4035654.0,2017,Northwestern,Big Ten,1,0,0,0.0,0,0,0.0
606,Byron Pringle,4036416.0,2017,Kansas State,Big 12,1,0,0,0.0,0,0,0.0
3742,Ricky Seals-Jones,549866.0,2015,Texas A&M,SEC,1,0,0,0.0,0,0,0.0
605,Bull Barge,3918644.0,2018,South Alabama,Sun Belt,1,0,1,0.0,0,0,0.0
3741,Ricky Person Jr.,4361655.0,2021,NC State,ACC,1,0,1,0.0,0,0,0.0
439,Brandon Childress,3915484.0,2016,Central Michigan,Mid-American,1,0,0,0.0,0,0,0.0
1069,D'Ernest Johnson,3139602.0,2016,South Florida,American Athletic,1,0,0,0.0,0,0,0.0
3413,Nacarius Fant,3124776.0,2016,Western Kentucky,Conference USA,2,0,1,0.0,0,0,0.0
3196,Matt Ference,4258563.0,2017,Northern Illinois,Mid-American,1,0,0,0.0,0,0,0.0
3205,Matt Hadley,536122.0,2018,BYU,FBS Independents,1,0,0,0.0,0,0,0.0
356,Bentlee Critcher,548437.0,2016,Appalachian State,Sun Belt,1,0,0,0.0,0,0,0.0
3203,Matt Guidry,3914571.0,2016,UT San Antonio,Conference USA,2,1,1,0.5,0,0,0.0
4241,Tiger Bachmeier,4918421.0,2023,Stanford,Pac-12,1,0,0,0.0,0,0,0.0
353,Benny Snell Jr.,4035072.0,2017,Kentucky,SEC,2,0,0,0.0,0,0,0.0
3197,Matt Ference,4258563.0,2018,Northern Illinois,Mid-American,1,0,1,0.0,0,0,0.0
4244,Tim Crawley,536355.0,2015,San José State,Mountain West,1,0,0,0.0,0,0,0.0
4245,Tim Crawley,536355.0,2016,San José State,Mountain West,1,0,0,0.0,0,0,0.0
4247,Timmy Hernandez,4042806.0,2018,Oregon State,Pac-12,4,0,0,0.0,0,0,0.0
1284,Deshaun Fenwick,4362841.0,2023,Oregon State,Pac-12,1,0,0,0.0,0,0,0.0
3195,Matt Duncan,4691125.0,2020,Temple,American Athletic,2,0,0,0.0,0,0,0.0
1301,Destin Coates,4361897.0,2019,Georgia State,Sun Belt,1,0,0,0.0,0,0,0.0
3185,Matt Alaimo,4367207.0,2021,Rutgers,Big Ten,1,0,0,0.0,0,0,0.0
3179,Mason Moran,4042805.0,2017,Oregon State,Pac-12,2,0,0,0.0,0,0,0.0
4257,Toa Taua,4361444.0,2022,Nevada,Mountain West,1,0,0,0.0,0,0,0.0
3167,Marvin Shinn,513138.0,2015,South Alabama,Sun Belt,1,0,0,0.0,0,0,0.0
3164,Martez Walker,531458.0,2015,Central Michigan,Mid-American,1,0,0,0.0,0,0,0.0
4260,Tobin O'Dell,5086596.0,2023,San Diego State,Mountain West,2,1,1,0.5,0,0,0.0
